OrderID,ProductID,Quantity,Price,Revenue,ProfitMargin
5158,273,1,278.51,278.51,29.68
5158,495,2,396.52,793.04,121.11
5158,159,3,389.5,1168.5,280.12
5159,265,1,466.16,466.16,88.88
5159,267,2,68.6,137.2,22.22
5159,310,1,391.35,391.35,81.12
5159,393,2,319.6,639.2,144.22
5160,233,3,451.21,1353.63,327.22
5160,317,3,323.26,969.78,261.56
5160,8,3,196.75,590.25,89.38
5160,302,2,177.14,354.28,69.49
5161,248,3,211.63,634.89,100.41
5161,236,2,182.13,364.26,95.56
5161,212,2,207.41,414.82,114.46
5161,255,1,228.05,228.05,30.21
5161,399,3,119.56,358.68,55.17
5162,388,1,336.5,336.5,77.01
5162,227,3,381.43,1144.29,152.8
5163,14,2,347.32,694.64,185.08
5163,337,2,420.73,841.46,140.13
5163,376,1,63.88,63.88,11.15
5163,421,3,245.1,735.3,194.41
5163,218,1,168.77,168.77,42.68
5164,73,1,118.47,118.47,33.12
5164,433,3,107.25,321.75,86.08
5164,191,3,163.32,489.96,89.63
5165,382,1,300.32,300.32,70.36
5165,267,3,68.6,205.8,50.54
5165,51,3,496.15,1488.45,332.82
5165,86,1,310.12,310.12,74.6
5165,349,1,498.98,498.98,127.67
5166,218,2,168.77,337.54,78.71
5166,464,2,367.51,735.02,86.18
5166,457,1,360.14,360.14,96.96
5167,413,3,367.2,1101.6,219.51
5167,476,3,363.87,1091.61,278.2
5167,411,3,272.25,816.75,211.14
5167,137,1,379.29,379.29,101.04
5168,242,1,161.12,161.12,48.13
5168,190,3,473.05,1419.15,407.04
5168,301,2,57.97,115.94,17.59
5168,160,3,409.04,1227.12,313.83
5169,379,2,308.97,617.94,127.61
5169,42,2,74.67,149.34,30.46
5169,188,1,451.29,451.29,61.11
5170,484,2,45.92,91.84,21.51
5170,161,1,135.79,135.79,27.64
5170,396,2,129.89,259.78,43.68
5170,186,1,411.05,411.05,49.95
5171,406,2,478.23,956.46,281.7
5171,484,1,45.92,45.92,5.63
5172,450,3,107.05,321.15,68.39
5173,180,1,357.61,357.61,49.96
5173,173,2,240.16,480.32,63.1
5173,119,3,111.48,334.44,90.75
5173,162,3,127.8,383.4,106.73
5173,44,3,72.18,216.54,46.27
5174,341,1,79.9,79.9,15.17
5174,38,2,265.54,531.08,62.58
5174,168,1,314.44,314.44,72.12
5174,440,2,183.73,367.46,55.62
5175,94,1,335.6,335.6,80.7
5175,97,2,367.3,734.6,96.33
5176,385,1,375.08,375.08,64.32
5176,136,3,295.43,886.29,170.56
5176,493,3,26.76,80.28,9.96
5176,20,1,235.82,235.82,68.58
5176,11,1,128.3,128.3,18.85
5177,349,1,498.98,498.98,55.44
5177,487,1,113.69,113.69,19.08
5178,208,1,318.35,318.35,71.48
5178,185,2,207.78,415.56,52.23
5178,99,3,492.96,1478.88,223.13
5179,220,3,87.04,261.12,58.34
5179,16,1,211.06,211.06,62.32
5179,277,3,144.35,433.05,118.02
5179,233,1,451.21,451.21,109.6
5180,180,1,357.61,357.61,68.25
5180,298,2,307.2,614.4,115.67
5181,142,3,109.6,328.8,81.06
5182,348,1,340.76,340.76,94.76
5182,290,3,267.01,801.03,167.06
5182,468,1,479.03,479.03,54.07
5182,473,2,281.37,562.74,134.19
5183,76,2,356.52,713.04,149.77
5183,362,3,54.24,162.72,44.05
5183,74,1,273.61,273.61,73.01
5183,96,1,342.78,342.78,47.16
5184,88,2,480.41,960.82,156.72
5184,292,2,407.73,815.46,107.06
5184,252,2,312.65,625.3,146.95
5184,469,1,414.37,414.37,90.94
5184,403,2,133.44,266.88,66.67
5185,99,1,492.96,492.96,87.39
5185,334,3,466.82,1400.46,264.86
5185,368,2,426.08,852.16,208.94
5186,160,3,409.04,1227.12,330.14
5186,162,1,127.8,127.8,15.29
5186,224,3,437.0,1311.0,216.98
5186,375,2,222.38,444.76,54.82
5186,26,1,395.22,395.22,114.24
5187,444,1,405.68,405.68,101.84
5187,152,1,275.52,275.52,64.63
5188,116,2,312.84,625.68,107.28
5188,224,3,437.0,1311.0,374.42
5188,18,2,268.78,537.56,150.34
5188,465,2,44.31,88.62,18.77
5189,366,2,52.21,104.42,16.92
5189,453,2,72.98,145.96,18.78
5189,342,3,395.24,1185.72,129.67
5190,27,1,496.35,496.35,105.54
5190,105,1,375.2,375.2,69.43
5191,174,3,484.46,1453.38,310.31
5191,494,2,130.59,261.18,51.26
5191,15,1,295.21,295.21,47.22
5191,116,1,312.84,312.84,78.12
5191,115,1,261.74,261.74,58.97
5192,39,1,214.33,214.33,46.47
5192,225,2,80.81,161.62,38.71
5192,47,2,142.45,284.9,69.81
5192,263,1,83.75,83.75,9.11
5192,101,2,269.56,539.12,82.46
5193,442,1,456.16,456.16,57.62
5194,381,2,397.74,795.48,150.92
5194,328,1,305.52,305.52,82.44
5194,288,2,139.45,278.9,63.55
5194,32,3,96.58,289.74,47.1
5195,263,3,83.75,251.25,67.77
5195,356,2,77.52,155.04,18.6
5195,71,3,419.22,1257.66,206.97
5195,79,3,405.57,1216.71,239.69
5195,132,2,157.8,315.6,85.5
5196,246,3,18.86,56.58,10.0
5196,34,3,358.11,1074.33,285.31
5197,368,3,426.08,1278.24,375.54
5198,66,3,239.58,718.74,169.81
5199,291,3,212.16,636.48,186.62
5199,388,3,336.5,1009.5,146.41
5199,284,3,467.45,1402.35,161.32
5199,63,2,278.0,556.0,103.73
5200,486,2,135.16,270.32,55.48
5200,241,1,473.56,473.56,126.03
5200,149,1,292.78,292.78,67.43
5200,64,3,96.23,288.69,68.08
5201,310,2,391.35,782.7,230.35
5202,485,2,361.67,723.34,201.11
5202,206,2,202.94,405.88,69.53
5203,190,2,473.05,946.1,231.37
5203,131,2,35.22,70.44,10.22
5203,364,3,132.14,396.42,62.01
5203,181,2,466.79,933.58,175.1
5203,117,3,181.9,545.7,132.09
5204,360,3,460.13,1380.39,155.85
5204,171,3,195.13,585.39,112.38
5204,284,3,467.45,1402.35,296.65
5205,245,3,472.91,1418.73,281.34
5205,128,1,18.09,18.09,3.21
5205,62,1,84.82,84.82,19.43
5206,172,1,233.81,233.81,51.14
5206,292,3,407.73,1223.19,286.13
5206,468,2,479.03,958.06,227.7
5207,471,2,420.69,841.38,200.69
5208,469,1,414.37,414.37,78.43
5208,233,1,451.21,451.21,133.49
5208,164,3,432.15,1296.45,279.31
5208,373,2,43.12,86.24,23.96
5209,126,2,449.13,898.26,107.25
5209,215,3,208.37,625.11,140.48
5209,49,2,24.9,49.8,5.09
5210,412,3,391.62,1174.86,229.44
5210,22,2,271.36,542.72,72.82
5210,261,3,97.63,292.89,68.53
5211,267,2,68.6,137.2,19.55
5212,138,3,47.52,142.56,19.45
5213,107,3,62.46,187.38,36.37
5213,66,3,239.58,718.74,207.52
5213,59,2,259.15,518.3,71.71
5214,94,3,335.6,1006.8,137.56
5214,11,3,128.3,384.9,91.34
5215,303,3,180.16,540.48,156.97
5215,271,1,317.65,317.65,80.89
5215,193,2,484.62,969.24,216.77
5215,233,2,451.21,902.42,110.07
5216,217,2,447.58,895.16,213.3
5216,362,2,54.24,108.48,25.18
5216,386,1,254.76,254.76,36.23
5216,206,1,202.94,202.94,39.37
5217,54,1,344.68,344.68,75.26
5217,147,2,317.43,634.86,65.62
5218,387,3,293.98,881.94,159.0
5218,63,2,278.0,556.0,67.28
5218,300,3,233.73,701.19,199.9
5218,468,2,479.03,958.06,252.45
5218,145,1,416.26,416.26,108.55
5219,292,3,407.73,1223.19,333.09
5220,437,1,270.16,270.16,58.11
5220,475,1,20.6,20.6,4.78
5221,448,3,319.09,957.27,194.52
5221,213,2,103.59,207.18,45.44
5221,471,2,420.69,841.38,222.62
5221,445,3,110.77,332.31,37.43
5221,330,2,454.93,909.86,157.19
5222,152,2,275.52,551.04,110.91
5223,175,3,222.19,666.57,89.03
5223,316,3,463.03,1389.09,278.74
5223,360,2,460.13,920.26,203.84
5223,265,2,466.16,932.32,276.49
5223,382,2,300.32,600.64,60.63
5224,227,3,381.43,1144.29,169.23
5224,436,1,24.56,24.56,5.57
5224,436,3,24.56,73.68,14.57
5224,279,2,71.95,143.9,33.58
5225,374,3,460.11,1380.33,208.31
5225,107,2,62.46,124.92,24.81
5225,197,1,358.16,358.16,47.35
5225,235,3,107.17,321.51,86.15
5226,236,2,182.13,364.26,81.98
5226,485,2,361.67,723.34,112.61
5227,187,3,387.81,1163.43,221.37
5227,363,3,180.93,542.79,127.37
5228,264,2,225.29,450.58,105.49
5228,240,2,393.29,786.58,125.27
5228,276,1,132.62,132.62,35.79
5229,101,1,269.56,269.56,53.43
5230,204,1,299.74,299.74,48.91
5231,31,2,188.75,377.5,97.03
5231,412,2,391.62,783.24,177.26
5231,116,2,312.84,625.68,120.08
5231,112,2,344.18,688.36,190.72
5232,29,1,200.62,200.62,45.65
5232,200,2,98.24,196.48,29.26
5233,6,1,397.99,397.99,79.89
5233,170,2,470.96,941.92,212.62
5234,464,2,367.51,735.02,73.7
5234,268,3,454.9,1364.7,350.1
5234,213,3,103.59,310.77,50.44
5234,6,2,397.99,795.98,123.47
5234,204,3,299.74,899.22,111.92
5235,214,1,472.31,472.31,57.86
5235,336,1,384.89,384.89,40.99
5235,440,1,183.73,183.73,47.33
5236,173,3,240.16,720.48,184.07
5236,341,1,79.9,79.9,21.42
5236,209,2,368.7,737.4,219.26
5237,207,3,322.75,968.25,139.59
5237,198,1,403.23,403.23,111.87
5238,89,1,65.1,65.1,16.5
5238,293,3,10.66,31.98,5.86
5238,329,3,295.06,885.18,219.45
5238,24,1,335.61,335.61,100.65
5238,25,2,152.99,305.98,60.56
5239,266,1,466.57,466.57,88.49
5239,94,1,335.6,335.6,48.42
5240,432,2,460.4,920.8,94.89
5240,493,1,26.76,26.76,4.19
5240,117,2,181.9,363.8,83.45
5241,350,3,233.38,700.14,140.61
5242,329,3,295.06,885.18,227.36
5242,6,2,397.99,795.98,209.81
5242,11,1,128.3,128.3,22.19
5242,403,2,133.44,266.88,28.19
5242,454,3,193.05,579.15,133.67
5243,48,2,432.81,865.62,114.45
5244,170,2,470.96,941.92,162.79
5244,381,1,397.74,397.74,77.01
5245,166,3,260.59,781.77,153.81
5245,346,3,310.69,932.07,237.52
5245,153,3,250.98,752.94,194.11
5245,451,2,102.93,205.86,48.67
5245,14,3,347.32,1041.96,311.84
5246,224,3,437.0,1311.0,203.61
5247,179,2,87.41,174.82,25.47
5247,428,1,456.73,456.73,127.42
5247,316,3,463.03,1389.09,148.41
5247,222,2,226.61,453.22,111.29
5247,201,2,305.76,611.52,94.49
5248,117,3,181.9,545.7,114.97
5248,403,3,133.44,400.32,65.0
5248,1,2,360.28,720.56,72.79
5249,477,3,393.3,1179.9,225.6
5249,473,3,281.37,844.11,89.14
5249,97,2,367.3,734.6,194.36
5249,129,2,65.21,130.42,27.33
5250,390,2,288.56,577.12,146.38
5250,33,2,29.05,58.1,16.85
5250,353,3,229.84,689.52,120.02
5250,488,1,10.29,10.29,1.35
5250,40,1,74.81,74.81,14.9
5251,497,3,97.53,292.59,80.03
5251,131,3,35.22,105.66,22.43
5251,132,1,157.8,157.8,24.77
5252,215,1,208.37,208.37,30.26
5252,374,2,460.11,920.22,139.27
5252,434,2,290.04,580.08,60.36
5252,132,3,157.8,473.4,75.25
5252,481,2,249.14,498.28,76.91
5253,292,1,407.73,407.73,54.27
5253,145,3,416.26,1248.78,357.86
5253,494,3,130.59,391.77,59.46
5254,307,1,265.63,265.63,52.67
5255,219,3,139.67,419.01,69.36
5255,89,3,65.1,195.3,49.44
5255,267,3,68.6,205.8,60.51
5255,302,1,177.14,177.14,37.66
5255,119,2,111.48,222.96,30.36
5256,93,1,431.65,431.65,92.46
5256,352,2,53.14,106.28,31.65
5257,102,2,142.18,284.36,81.21
5257,349,2,498.98,997.96,298.56
5257,327,2,296.96,593.92,147.8
5257,49,3,24.9,74.7,14.76
5257,342,1,395.24,395.24,106.03
5258,183,1,187.4,187.4,29.5
5258,150,2,389.3,778.6,95.99
5258,265,1,466.16,466.16,124.56
5258,4,3,386.82,1160.46,184.01
5259,442,2,456.16,912.32,149.7
5259,340,3,219.4,658.2,186.3
5259,198,2,403.23,806.46,151.3
5259,179,2,87.41,174.82,42.07
5259,379,1,308.97,308.97,41.59
5260,340,1,219.4,219.4,32.31
5260,191,1,163.32,163.32,20.01
5261,262,3,147.61,442.83,49.69
5261,234,2,240.51,481.02,72.75
5261,292,1,407.73,407.73,79.19
5261,10,1,451.43,451.43,62.46
5261,110,2,145.64,291.28,36.13
5262,109,1,95.15,95.15,21.54
5263,247,1,45.78,45.78,12.84
5263,290,3,267.01,801.03,174.31
5263,225,2,80.81,161.62,36.36
5263,221,1,94.32,94.32,24.15
5264,260,3,218.62,655.86,171.52
5265,386,1,254.76,254.76,44.09
5265,206,3,202.94,608.82,96.06
5265,310,3,391.35,1174.05,300.91
5266,12,1,164.03,164.03,24.46
5266,10,2,451.43,902.86,143.69
5266,367,1,189.24,189.24,48.43
5266,45,1,10.56,10.56,3.02
5267,179,3,87.41,262.23,30.85
5268,38,2,265.54,531.08,82.81
5268,247,1,45.78,45.78,12.25
5268,173,2,240.16,480.32,136.34
5269,404,3,88.57,265.71,72.19
5269,274,3,30.13,90.39,12.66
5269,342,3,395.24,1185.72,222.18
5269,119,3,111.48,334.44,90.63
5269,203,2,165.51,331.02,37.16
5270,411,3,272.25,816.75,240.64
5271,203,2,165.51,331.02,43.18
5271,22,2,271.36,542.72,78.12
5272,54,3,344.68,1034.04,138.14
5272,483,1,43.46,43.46,9.66
5273,73,2,118.47,236.94,45.68
5274,298,2,307.2,614.4,81.33
5274,377,3,435.93,1307.79,303.79
5275,207,1,322.75,322.75,52.58
5275,460,1,328.44,328.44,56.61
5276,396,3,129.89,389.67,86.88
5276,320,1,147.45,147.45,24.32
5276,110,1,145.64,145.64,32.24
5276,496,1,490.97,490.97,80.21
5277,227,3,381.43,1144.29,131.87
5277,184,2,25.0,50.0,6.65
5277,259,3,129.56,388.68,71.94
5277,294,3,38.45,115.35,28.6
5278,372,2,101.24,202.48,55.01
5278,149,1,292.78,292.78,49.58
5278,73,3,118.47,355.41,81.26
5278,82,3,197.48,592.44,174.19
5278,53,2,282.14,564.28,99.7
5279,345,2,385.86,771.72,123.15
5280,437,3,270.16,810.48,185.52
5280,226,1,197.5,197.5,33.4
5280,475,1,20.6,20.6,3.77
5280,350,2,233.38,466.76,108.49
5280,310,3,391.35,1174.05,126.19
5281,327,1,296.96,296.96,56.09
5281,331,3,367.19,1101.57,218.1
5282,42,2,74.67,149.34,21.03
5282,463,2,499.58,999.16,172.74
5282,476,1,363.87,363.87,87.34
5282,323,2,383.77,767.54,118.04
5283,230,1,112.9,112.9,23.91
5283,192,1,483.66,483.66,120.07
5283,311,3,459.84,1379.52,297.44
5283,342,1,395.24,395.24,57.42
5283,462,3,426.47,1279.41,228.99
5284,295,1,26.15,26.15,6.07
5284,477,1,393.3,393.3,45.78
5284,221,3,94.32,282.96,53.93
5285,135,1,257.53,257.53,60.14
5285,124,2,356.27,712.54,72.08
5285,83,1,78.93,78.93,11.03
5285,346,1,310.69,310.69,79.0
5285,159,3,389.5,1168.5,346.02
5286,416,1,224.18,224.18,66.34
5286,392,2,38.2,76.4,8.57
5286,489,3,182.5,547.5,76.08
5286,293,3,10.66,31.98,5.69
5286,134,2,200.39,400.78,108.42
5287,124,2,356.27,712.54,180.08
5287,435,2,480.07,960.14,254.28
5287,365,2,338.11,676.22,113.9
5287,457,1,360.14,360.14,66.7
5287,261,3,97.63,292.89,31.4
5288,36,1,478.21,478.21,80.77
5288,209,2,368.7,737.4,103.26
5288,59,1,259.15,259.15,66.55
5288,99,3,492.96,1478.88,251.48
5288,213,2,103.59,207.18,48.67
5289,335,3,322.68,968.04,282.49
5289,195,3,269.65,808.95,136.41
5289,30,2,41.72,83.44,11.06
5289,94,2,335.6,671.2,68.65
5289,362,3,54.24,162.72,37.6
5290,173,1,240.16,240.16,27.04
5290,173,1,240.16,240.16,38.03
5291,431,3,298.27,894.81,180.43
5291,498,3,189.83,569.49,167.31
5291,395,2,259.94,519.88,98.99
5291,433,1,107.25,107.25,15.53
5291,201,2,305.76,611.52,62.75
5292,115,3,261.74,785.22,150.68
5292,177,1,457.73,457.73,46.94
5292,243,3,192.65,577.95,84.41
5293,447,1,452.71,452.71,81.37
5293,461,2,147.28,294.56,75.5
5293,391,2,176.33,352.66,55.49
5293,29,2,200.62,401.24,86.21
5294,441,2,422.33,844.66,223.99
5294,199,3,488.91,1466.73,247.68
5294,72,3,41.54,124.62,35.69
5294,102,3,142.18,426.54,45.47
5295,170,1,470.96,470.96,115.23
5295,36,2,478.21,956.42,249.57
5295,243,2,192.65,385.3,79.54
5295,25,2,152.99,305.98,91.03
5296,434,2,290.04,580.08,114.67
5296,308,1,122.21,122.21,25.55
5297,75,1,320.38,320.38,45.23
5297,493,3,26.76,80.28,9.42
5297,143,1,59.21,59.21,8.45
5297,260,1,218.62,218.62,48.99
5297,125,2,119.93,239.86,50.72
5298,145,2,416.26,832.52,193.11
5298,414,1,302.85,302.85,74.19
5298,86,2,310.12,620.24,102.0
5298,89,2,65.1,130.2,31.04
5298,159,2,389.5,779.0,232.94
5299,308,2,122.21,244.42,29.61
5299,240,1,393.29,393.29,69.45
5299,37,2,487.83,975.66,147.37
5299,473,3,281.37,844.11,124.71
5300,424,2,242.0,484.0,140.69
5300,395,3,259.94,779.82,174.03
5300,398,1,375.9,375.9,76.3
5300,119,1,111.48,111.48,31.13
5301,334,1,466.82,466.82,131.99
5301,124,3,356.27,1068.81,142.49
5301,477,3,393.3,1179.9,291.66
5301,14,2,347.32,694.64,188.33
5302,213,2,103.59,207.18,35.6
5302,383,1,442.28,442.28,118.13
5303,442,2,456.16,912.32,239.42
5303,309,1,140.23,140.23,22.26
5303,231,2,176.84,353.68,36.82
5304,484,2,45.92,91.84,24.33
5305,438,1,35.04,35.04,8.58
5305,312,2,214.7,429.4,46.45
5305,436,3,24.56,73.68,14.87
5305,320,1,147.45,147.45,22.97
5306,30,1,41.72,41.72,12.11
5306,40,2,74.81,149.62,19.52
5307,482,3,424.24,1272.72,274.98
5307,246,2,18.86,37.72,10.89
5307,383,3,442.28,1326.84,255.99
5307,115,2,261.74,523.48,120.53
5308,396,1,129.89,129.89,29.58
5308,493,2,26.76,53.52,5.44
5308,241,2,473.56,947.12,264.95
5309,393,1,319.6,319.6,80.72
5309,255,1,228.05,228.05,58.85
5310,391,1,176.33,176.33,20.02
5311,120,2,326.25,652.5,141.22
5311,23,3,89.33,267.99,58.41
5311,177,1,457.73,457.73,66.92
5311,337,2,420.73,841.46,230.62
5311,235,3,107.17,321.51,87.29
5312,130,3,423.04,1269.12,204.84
5313,293,2,10.66,21.32,6.11
5313,53,2,282.14,564.28,128.14
5314,307,2,265.63,531.26,138.51
5314,355,3,423.76,1271.28,315.08
5314,322,3,400.93,1202.79,175.39
5314,229,1,278.62,278.62,43.44
5315,98,3,182.66,547.98,83.95
5315,191,3,163.32,489.96,52.93
5316,176,2,368.16,736.32,209.22
5316,430,1,330.96,330.96,87.77
5316,332,1,24.34,24.34,4.78
5316,11,1,128.3,128.3,20.32
5317,392,2,38.2,76.4,15.98
5317,321,2,32.36,64.72,18.28
5318,171,2,195.13,390.26,80.08
5319,9,2,59.88,119.76,34.79
5320,226,1,197.5,197.5,52.83
5320,291,2,212.16,424.32,75.77
5320,256,3,176.47,529.41,54.46
5320,432,3,460.4,1381.2,174.94
5321,415,3,150.03,450.09,105.33
5321,457,2,360.14,720.28,113.42
5321,415,3,150.03,450.09,89.21
5322,319,3,204.1,612.3,178.38
5322,183,3,187.4,562.2,113.31
5322,20,2,235.82,471.64,130.68
5322,479,3,101.65,304.95,81.51
5323,316,2,463.03,926.06,254.57
5323,469,3,414.37,1243.11,183.91
5324,413,2,367.2,734.4,211.94
5324,327,2,296.96,593.92,104.04
5325,159,2,389.5,779.0,103.41
5325,293,2,10.66,21.32,3.91
5325,158,2,184.99,369.98,61.92
5326,82,3,197.48,592.44,74.98
5326,470,2,105.35,210.7,45.9
5326,184,3,25.0,75.0,13.48
5326,438,3,35.04,105.12,23.79
5327,436,1,24.56,24.56,3.06
5327,387,2,293.98,587.96,141.22
5327,185,1,207.78,207.78,56.92
5327,253,2,101.26,202.52,33.18
5328,499,2,305.69,611.38,108.09
5328,406,1,478.23,478.23,100.4
5328,377,2,435.93,871.86,203.44
5328,465,3,44.31,132.93,26.87
5329,466,1,297.73,297.73,48.65
5330,118,3,150.53,451.59,50.6
5331,317,2,323.26,646.52,111.96
5331,120,1,326.25,326.25,84.0
5331,385,1,375.08,375.08,50.05
5331,367,2,189.24,378.48,94.25
5332,298,2,307.2,614.4,170.11
5332,187,3,387.81,1163.43,181.02
5332,66,2,239.58,479.16,75.68
5332,285,2,111.24,222.48,22.36
5333,44,2,72.18,144.36,23.24
5333,275,2,74.31,148.62,43.61
5333,251,1,200.05,200.05,42.62
5333,330,2,454.93,909.86,124.84
5334,223,2,183.61,367.22,92.39
5334,220,3,87.04,261.12,62.71
5334,134,2,200.39,400.78,47.43
5334,464,2,367.51,735.02,174.33
5335,159,3,389.5,1168.5,172.9
5335,33,1,29.05,29.05,3.3
5336,407,3,399.91,1199.73,306.93
5336,34,3,358.11,1074.33,154.31
5337,192,1,483.66,483.66,124.15
5338,437,2,270.16,540.32,161.23
5338,407,3,399.91,1199.73,227.25
5339,458,1,373.87,373.87,69.16
5339,74,2,273.61,547.22,123.09
5340,422,3,82.7,248.1,64.54
5340,212,1,207.41,207.41,24.86
5340,99,3,492.96,1478.88,280.6
5340,16,2,211.06,422.12,45.82
5340,111,3,93.57,280.71,71.8
5341,66,3,239.58,718.74,87.62
5342,199,2,488.91,977.82,267.46
5343,240,1,393.29,393.29,74.46
5343,107,2,62.46,124.92,25.56
5343,424,2,242.0,484.0,62.66
5343,216,3,469.03,1407.09,194.81
5343,368,1,426.08,426.08,49.87
5344,319,2,204.1,408.2,48.28
5344,99,1,492.96,492.96,55.49
5344,137,2,379.29,758.58,160.7
5344,333,1,157.61,157.61,38.16
5344,306,3,429.9,1289.7,142.25
5345,209,3,368.7,1106.1,209.45
5345,137,3,379.29,1137.87,224.52
5345,395,3,259.94,779.82,189.45
5346,370,1,333.55,333.55,95.42
5346,18,1,268.78,268.78,42.7
5346,368,1,426.08,426.08,71.68
5347,118,2,150.53,301.06,87.42
5347,338,3,292.08,876.24,162.32
5347,122,2,92.32,184.64,25.8
5348,296,2,419.03,838.06,202.27
5348,29,3,200.62,601.86,151.74
5348,170,1,470.96,470.96,125.39
5348,99,1,492.96,492.96,69.07
5348,169,2,200.05,400.1,84.25
5349,413,1,367.2,367.2,100.0
5349,201,1,305.76,305.76,84.5
5349,453,2,72.98,145.96,33.13
5349,228,3,473.52,1420.56,362.75
5350,356,2,77.52,155.04,26.2
5350,233,3,451.21,1353.63,348.82
5351,46,1,63.39,63.39,8.67
5352,294,1,38.45,38.45,7.32
5352,390,3,288.56,865.68,109.7
5352,115,1,261.74,261.74,71.4
5353,46,2,63.39,126.78,16.45
5353,46,3,63.39,190.17,34.42
5353,438,2,35.04,70.08,18.16
5353,114,2,150.49,300.98,57.5
5354,80,3,345.11,1035.33,254.44
5355,493,1,26.76,26.76,4.0
5355,464,3,367.51,1102.53,324.0
5356,426,2,244.61,489.22,59.25
5356,388,1,336.5,336.5,87.64
5356,124,2,356.27,712.54,180.06
5356,147,1,317.43,317.43,85.5
5356,409,2,310.77,621.54,167.55
5357,396,1,129.89,129.89,20.45
5357,211,1,364.78,364.78,81.16
5357,257,3,127.56,382.68,99.72
5358,338,1,292.08,292.08,79.01
5358,271,2,317.65,635.3,113.31
5358,281,2,286.45,572.9,137.31
5358,150,1,389.3,389.3,111.88
5358,172,2,233.81,467.62,71.35
5359,389,3,72.87,218.61,29.38
5359,436,2,24.56,49.12,14.0
5359,342,1,395.24,395.24,46.48
5359,47,1,142.45,142.45,24.7
5359,205,3,271.23,813.69,85.7
5360,204,3,299.74,899.22,121.28
5360,458,1,373.87,373.87,100.79
5361,117,2,181.9,363.8,84.01
5361,358,2,147.42,294.84,49.88
5361,212,1,207.41,207.41,40.02
5362,298,1,307.2,307.2,86.85
5363,206,1,202.94,202.94,49.37
5363,393,2,319.6,639.2,131.19
5364,105,2,375.2,750.4,125.01
5364,228,3,473.52,1420.56,365.88
5364,47,1,142.45,142.45,33.99
5365,459,2,370.79,741.58,135.42
5365,260,2,218.62,437.24,82.46
5365,165,3,415.01,1245.03,339.73
5365,297,1,240.1,240.1,29.68
5365,9,1,59.88,59.88,11.49
5366,180,3,357.61,1072.83,121.76
5366,277,1,144.35,144.35,27.97
5366,291,3,212.16,636.48,89.3
5366,54,3,344.68,1034.04,248.02
5366,472,2,12.9,25.8,3.46
5367,162,3,127.8,383.4,103.44
5367,201,3,305.76,917.28,237.25
5367,445,3,110.77,332.31,75.25
5367,124,3,356.27,1068.81,157.48
5367,420,1,177.05,177.05,28.46
5368,114,2,150.49,300.98,51.46
5368,10,1,451.43,451.43,50.31
5369,483,3,43.46,130.38,31.36
5369,206,1,202.94,202.94,54.78
5370,31,1,188.75,188.75,36.48
5370,160,3,409.04,1227.12,129.74
5370,399,2,119.56,239.12,25.31
5370,478,2,159.5,319.0,44.66
5371,242,3,161.12,483.36,109.62
5371,60,1,19.88,19.88,2.17
5372,208,2,318.35,636.7,128.89
5372,258,2,274.51,549.02,118.79
5372,468,1,479.03,479.03,136.7
5373,94,3,335.6,1006.8,301.37
5373,492,2,343.52,687.04,174.76
5373,274,2,30.13,60.26,9.18
5374,50,1,88.5,88.5,20.24
5374,155,3,457.12,1371.36,223.55
5375,17,3,279.45,838.35,197.62
5375,217,2,447.58,895.16,240.64
5376,425,2,128.23,256.46,54.7
5376,472,1,12.9,12.9,1.98
5377,226,1,197.5,197.5,42.83
5377,141,3,315.6,946.8,206.74
5378,391,2,176.33,352.66,58.58
5379,230,1,112.9,112.9,14.0
5379,84,2,255.17,510.34,90.27
5379,190,3,473.05,1419.15,170.97
5379,462,2,426.47,852.94,144.25
5380,145,3,416.26,1248.78,262.95
5381,368,3,426.08,1278.24,372.87
5381,275,1,74.31,74.31,11.08
5381,94,3,335.6,1006.8,259.14
5381,28,1,86.47,86.47,16.43
5381,329,3,295.06,885.18,261.47
5382,409,3,310.77,932.31,176.43
5382,377,1,435.93,435.93,96.63
5382,352,2,53.14,106.28,12.97
5383,236,2,182.13,364.26,81.71
5383,185,2,207.78,415.56,61.71
5383,127,3,389.63,1168.89,224.22
5384,216,2,469.03,938.06,117.8
5384,418,1,139.37,139.37,17.88
5384,437,3,270.16,810.48,147.31
5384,273,1,278.51,278.51,56.38
5384,396,1,129.89,129.89,37.84
5385,204,3,299.74,899.22,160.09
5385,291,2,212.16,424.32,69.35
5385,305,2,91.16,182.32,23.8
5385,214,3,472.31,1416.93,246.5
5385,183,1,187.4,187.4,19.93
5386,28,2,86.47,172.94,35.51
5387,297,3,240.1,720.3,77.98
5387,280,3,404.34,1213.02,302.55
5387,410,2,222.32,444.64,121.0
5388,366,2,52.21,104.42,24.34
5388,106,1,268.92,268.92,34.53
5389,401,1,177.86,177.86,20.45
5389,241,3,473.56,1420.68,372.1
5389,422,1,82.7,82.7,13.32
5390,37,3,487.83,1463.49,389.38
5390,500,1,283.79,283.79,37.95
5390,177,3,457.73,1373.19,244.5
5391,465,2,44.31,88.62,15.61
5391,180,3,357.61,1072.83,272.82
5392,265,2,466.16,932.32,253.03
5392,171,1,195.13,195.13,55.7
5393,240,1,393.29,393.29,116.94
5393,118,3,150.53,451.59,78.02
5393,468,2,479.03,958.06,277.72
5393,224,2,437.0,874.0,178.48
5394,51,1,496.15,496.15,66.9
5394,214,2,472.31,944.62,107.87
