OrderID,CustomerID,OrderDate,Region,PaymentMethod
5374,798,2025-04-05,Asia,Debit Card
5375,1595,2025-04-01,Asia,UPI
5376,1569,2024-03-01,Asia,Credit Card
5377,528,2025-02-23,North America,PayPal
5378,1744,2024-12-06,Asia,Credit Card
5379,1656,2025-07-16,Europe,Debit Card
5380,78,2024-04-14,Europe,UPI
5381,605,2023-09-04,South America,Credit Card
5382,1265,2024-07-03,Asia,UPI
5383,148,2025-05-11,Asia,Debit Card
5384,1303,2024-11-07,South America,Debit Card
5385,1260,2024-12-15,North America,Debit Card
5386,676,2024-09-08,Asia,PayPal
5387,168,2024-09-04,South America,UPI
5388,626,2025-02-13,North America,Debit Card
5389,1051,2023-10-19,Asia,Credit Card
5390,1601,2024-07-30,Asia,PayPal
5391,1727,2023-11-17,North America,UPI
5392,1447,2024-05-28,North America,Credit Card
5393,898,2024-03-22,North America,UPI
5394,1287,2024-04-13,Europe,Net Banking
5395,472,2024-06-03,Europe,PayPal
5396,1721,2024-04-09,Europe,Credit Card
5397,159,2023-11-04,Asia,Debit Card
5398,462,2024-01-23,North America,PayPal
5399,1604,2025-04-01,North America,Net Banking
5400,1778,2024-11-05,South America,PayPal
5401,240,2023-12-26,Asia,PayPal
5402,241,2024-06-16,North America,Net Banking
5403,527,2025-02-20,South America,Debit Card
5404,185,2024-10-23,South America,Credit Card
5405,1828,2024-06-13,Asia,Debit Card
5406,234,2023-08-18,North America,Credit Card
5407,519,2025-07-07,South America,Debit Card
5408,482,2024-12-16,South America,Credit Card
5409,586,2024-12-19,North America,Credit Card
5410,808,2024-01-14,South America,Net Banking
5411,1961,2023-10-31,South America,UPI
5412,240,2025-06-10,Asia,Credit Card
5413,1089,2023-09-18,South America,Credit Card
5414,1647,2024-04-19,Europe,UPI
5415,1902,2023-09-02,Asia,Net Banking
5416,814,2024-03-30,North America,Net Banking
5417,923,2023-11-16,South America,Credit Card
5418,1196,2024-01-18,Europe,UPI
5419,43,2023-09-11,South America,Credit Card
5420,1730,2023-12-31,North America,Credit Card
5421,245,2024-05-26,Europe,UPI
5422,1438,2023-08-02,North America,Debit Card
5423,1807,2024-12-19,Asia,UPI
5424,1224,2025-05-06,South America,Debit Card
5425,597,2024-10-31,South America,Debit Card
5426,555,2025-04-24,Europe,Debit Card
5427,280,2024-02-16,Asia,Debit Card
5428,1450,2024-10-08,Asia,Debit Card
5429,1138,2023-12-22,North America,UPI
5430,1063,2024-09-30,Europe,Credit Card
5431,1656,2024-03-06,South America,Net Banking
5432,1050,2025-06-19,South America,Credit Card
5433,1207,2025-01-02,Asia,UPI
5434,45,2025-06-15,Asia,Debit Card
5435,1174,2025-02-16,Europe,Debit Card
5436,1231,2024-09-29,Asia,Debit Card
5437,1866,2023-08-05,South America,Debit Card
5438,1413,2025-01-04,Asia,Credit Card
5439,528,2023-11-13,North America,Debit Card
5440,1054,2025-01-16,Europe,Net Banking
5441,1340,2023-11-18,North America,UPI
5442,240,2025-06-26,Asia,Debit Card
5443,305,2024-05-06,Europe,Net Banking
5444,1401,2023-09-18,Asia,UPI
5445,1836,2023-08-10,South America,UPI
5446,302,2023-12-29,Europe,Credit Card
5447,1275,2024-10-25,Europe,UPI
5448,1549,2023-09-17,North America,UPI
5449,844,2024-03-21,Asia,PayPal
5450,1498,2023-12-06,North America,PayPal
5451,107,2024-10-26,South America,Net Banking
5452,1716,2023-11-08,Asia,Net Banking
5453,1681,2023-10-08,Europe,UPI
5454,1583,2025-04-05,North America,Debit Card
5455,340,2023-10-19,North America,Credit Card
5456,1796,2024-07-15,Europe,UPI
5457,1443,2024-12-04,South America,UPI
5458,1125,2025-06-01,Europe,PayPal
5459,756,2024-12-11,Asia,Net Banking
5460,372,2024-09-15,North America,Net Banking
5461,527,2025-07-10,Europe,Debit Card
5462,573,2024-07-06,Europe,Net Banking
5463,214,2025-03-24,North America,PayPal
5464,264,2025-06-30,Asia,UPI
5465,1897,2025-07-10,Asia,Net Banking
5466,268,2025-05-02,North America,PayPal
5467,1461,2024-01-23,Europe,PayPal
5468,1021,2023-12-23,Europe,UPI
5469,1880,2023-12-18,North America,Net Banking
5470,990,2023-12-28,South America,PayPal
5471,1121,2024-03-12,Europe,Debit Card
5472,252,2025-07-06,Asia,PayPal
5473,1382,2025-06-23,Asia,Credit Card
5474,919,2024-01-12,North America,Credit Card
5475,281,2024-10-11,South America,PayPal
5476,1584,2023-09-11,South America,PayPal
5477,1024,2023-09-28,North America,Debit Card
5478,1583,2024-05-18,Europe,Net Banking
5479,363,2023-09-23,Asia,Debit Card
5480,1589,2023-10-09,South America,UPI
5481,1031,2024-04-10,North America,Net Banking
5482,1344,2023-11-01,North America,Credit Card
5483,1142,2025-01-03,South America,UPI
5484,142,2023-10-26,Asia,UPI
5485,1735,2024-07-31,Asia,Credit Card
5486,1767,2023-12-10,Europe,Credit Card
5487,1161,2023-12-25,South America,Net Banking
5488,1034,2025-01-02,Europe,PayPal
5489,1785,2025-05-21,North America,UPI
5490,1484,2023-08-18,Europe,UPI
5491,166,2023-11-04,Asia,Credit Card
5492,677,2024-08-05,North America,Credit Card
5493,1122,2025-04-16,North America,PayPal
5494,410,2024-04-30,South America,UPI
5495,146,2024-10-02,Asia,UPI
5496,1898,2024-08-14,Europe,Debit Card
5497,39,2024-04-20,Asia,UPI
5498,364,2025-03-11,Europe,Credit Card
5499,1135,2025-01-27,South America,Credit Card
5500,1886,2024-04-29,Europe,Credit Card
5501,1567,2024-09-25,Europe,Net Banking
5502,1734,2025-03-17,North America,Debit Card
5503,1468,2025-04-12,South America,Credit Card
5504,669,2024-05-27,Europe,Credit Card
5505,1324,2024-04-17,Asia,Debit Card
5506,1418,2024-06-07,South America,UPI
5507,172,2024-09-12,South America,UPI
5508,958,2024-07-21,Europe,PayPal
5509,180,2024-06-12,South America,Net Banking
5510,22,2024-11-25,Asia,PayPal
5511,428,2025-07-07,South America,PayPal
5512,1952,2024-09-12,North America,PayPal
5513,918,2024-01-11,South America,Credit Card
5514,574,2025-02-10,Asia,Credit Card
5515,379,2025-02-28,Europe,PayPal
5516,1745,2025-03-06,North America,UPI
5517,1509,2024-09-28,Europe,Debit Card
5518,1553,2024-11-04,Asia,PayPal
5519,1325,2025-06-14,South America,UPI
5520,725,2024-09-17,North America,Credit Card
5521,1935,2023-11-24,South America,Debit Card
5522,1086,2024-06-15,North America,UPI
5523,1393,2025-07-28,North America,Debit Card
5524,740,2024-10-17,Asia,Debit Card
5525,1749,2024-09-18,North America,Credit Card
5526,1532,2024-10-22,North America,Net Banking
5527,465,2024-05-17,Europe,Debit Card
5528,1651,2023-12-02,North America,UPI
5529,1855,2024-06-04,Europe,UPI
5530,659,2024-11-18,Europe,UPI
5531,330,2025-01-15,North America,Credit Card
5532,1365,2024-10-19,Asia,PayPal
5533,255,2024-11-03,North America,Net Banking
5534,963,2025-06-28,North America,Debit Card
5535,425,2024-09-26,Europe,Debit Card
5536,297,2024-06-04,North America,PayPal
5537,118,2025-04-08,Europe,PayPal
5538,872,2024-12-09,North America,UPI
5539,702,2024-12-03,North America,Credit Card
5540,106,2024-08-01,South America,Debit Card
5541,738,2024-06-18,South America,Net Banking
5542,1184,2025-05-04,South America,UPI
5543,1367,2024-08-19,Europe,PayPal
5544,223,2023-08-31,Asia,Debit Card
5545,380,2024-05-10,Europe,Net Banking
5546,1978,2024-07-26,North America,Debit Card
5547,1403,2024-07-16,Asia,Net Banking
5548,74,2025-05-04,North America,Credit Card
5549,271,2025-02-28,Europe,UPI
5550,231,2024-03-14,Europe,PayPal
5551,1890,2025-03-05,North America,UPI
5552,812,2024-08-03,South America,UPI
5553,1141,2024-05-11,Asia,Net Banking
5554,1058,2023-09-28,North America,Net Banking
5555,1486,2024-09-18,Asia,PayPal
5556,879,2024-02-06,Asia,Net Banking
5557,1088,2024-11-14,South America,Credit Card
5558,1403,2025-02-28,Asia,PayPal
5559,1652,2023-10-29,South America,Credit Card
5560,701,2024-08-17,South America,Credit Card
5561,972,2025-06-09,South America,Credit Card
5562,1440,2024-03-21,Asia,UPI
5563,570,2025-01-01,South America,PayPal
5564,427,2024-07-10,North America,UPI
5565,1298,2025-05-25,North America,PayPal
5566,844,2024-08-14,Europe,Net Banking
5567,276,2024-08-29,South America,PayPal
5568,614,2023-10-13,Europe,Credit Card
5569,806,2024-01-20,Asia,Net Banking
5570,603,2024-05-10,South America,UPI
5571,1022,2024-07-31,North America,UPI
5572,326,2024-05-19,North America,Credit Card
5573,291,2025-05-29,Asia,PayPal
5574,338,2025-04-27,Asia,Credit Card
5575,1471,2024-01-23,South America,UPI
5576,1044,2023-10-12,Europe,UPI
5577,535,2024-12-05,Europe,Net Banking
5578,197,2025-03-28,North America,Debit Card
5579,1087,2024-09-29,Europe,Credit Card
5580,1237,2024-01-25,Asia,UPI
5581,1403,2025-04-07,Asia,Net Banking
5582,521,2023-10-23,South America,UPI
5583,287,2025-04-23,Europe,Net Banking
5584,1840,2025-05-28,Europe,Net Banking
5585,1838,2023-09-15,North America,PayPal
5586,510,2025-04-08,Europe,Net Banking
5587,1373,2025-01-31,South America,Debit Card
5588,1781,2025-01-05,South America,PayPal
5589,735,2024-01-13,Europe,Credit Card
5590,1469,2025-04-30,South America,Credit Card
5591,1547,2025-05-09,Asia,Net Banking
5592,721,2024-06-28,Europe,Debit Card
5593,1660,2025-04-21,Asia,PayPal
5594,1378,2024-08-06,Europe,Net Banking
5595,125,2024-12-23,Asia,Debit Card
5596,1006,2024-08-27,Asia,Debit Card
5597,771,2025-04-03,Europe,Credit Card
5598,484,2024-06-30,North America,Net Banking
5599,1141,2025-07-03,Europe,Credit Card
5600,200,2024-09-03,North America,Net Banking
5601,1755,2024-04-10,Asia,Debit Card
5602,623,2024-06-13,South America,Credit Card
5603,1892,2023-10-18,North America,UPI
5604,1144,2024-07-02,South America,UPI
5605,1612,2024-08-12,South America,Credit Card
5606,788,2024-11-30,Europe,Net Banking
5607,550,2024-06-15,Europe,Net Banking
5608,1414,2025-03-05,North America,PayPal
5609,71,2024-02-16,South America,PayPal
5610,1538,2023-11-09,South America,UPI
5611,1648,2025-01-04,South America,Net Banking
5612,1165,2025-03-12,South America,PayPal
5613,388,2024-12-03,Europe,Credit Card
5614,1087,2025-05-12,Europe,Net Banking
5615,974,2025-04-14,Europe,UPI
5616,1562,2025-01-31,Europe,Net Banking
5617,353,2024-01-22,Europe,Debit Card
5618,1934,2025-02-05,South America,UPI
5619,165,2024-02-17,North America,Net Banking
5620,523,2024-08-02,North America,Net Banking
5621,925,2025-04-06,Asia,Credit Card
5622,356,2025-04-15,South America,Credit Card
5623,464,2024-02-26,Europe,Credit Card
5624,844,2024-02-26,Europe,Net Banking
5625,1716,2023-10-02,South America,UPI
5626,174,2024-04-10,Europe,Credit Card
5627,177,2025-06-22,Asia,PayPal
5628,1211,2023-11-24,Asia,Debit Card
5629,309,2025-04-15,South America,Debit Card
5630,15,2024-05-18,South America,UPI
5631,467,2024-01-16,North America,Net Banking
5632,1132,2023-12-31,South America,UPI
5633,365,2025-02-11,South America,Debit Card
5634,954,2024-07-13,Asia,Net Banking
5635,1619,2024-09-21,Asia,Net Banking
5636,1456,2025-07-03,North America,Net Banking
5637,1123,2025-05-11,South America,Debit Card
5638,1397,2025-04-08,North America,PayPal
5639,1200,2023-08-06,Europe,Debit Card
5640,673,2024-05-12,South America,Debit Card
5641,714,2025-03-04,Europe,Debit Card
5642,807,2025-01-14,South America,Debit Card
5643,1233,2024-10-19,South America,PayPal
5644,1968,2025-06-03,North America,Net Banking
5645,1280,2024-06-28,South America,Debit Card
5646,1557,2024-09-07,Europe,Net Banking
5647,1891,2023-12-25,South America,Net Banking
5648,1057,2024-05-08,Asia,Debit Card
5649,1120,2024-04-08,Asia,Net Banking
5650,233,2023-11-26,Europe,UPI
5651,1479,2024-05-30,Asia,Debit Card
5652,216,2023-11-09,North America,PayPal
5653,532,2024-08-29,Europe,Net Banking
5654,950,2024-04-11,South America,PayPal
5655,792,2023-09-27,Europe,Net Banking
5656,1418,2024-04-12,South America,PayPal
5657,1177,2024-10-29,Europe,Net Banking
5658,202,2024-09-30,South America,Credit Card
5659,417,2023-12-07,North America,UPI
5660,426,2023-11-23,Europe,Debit Card
5661,1389,2025-01-03,North America,Debit Card
5662,32,2024-09-03,North America,PayPal
5663,892,2024-05-25,North America,Credit Card
5664,404,2025-01-16,Europe,Net Banking
5665,1097,2025-04-04,North America,Debit Card
5666,1597,2025-06-19,Asia,Debit Card
5667,1034,2024-08-16,Europe,Debit Card
5668,438,2024-12-23,Asia,Net Banking
5669,1589,2025-04-08,North America,UPI
5670,849,2025-03-06,North America,Debit Card
5671,924,2023-12-30,South America,Credit Card
5672,123,2023-09-28,North America,Net Banking
5673,663,2024-11-04,South America,Credit Card
5674,1801,2023-11-28,North America,Credit Card
5675,875,2025-02-06,North America,UPI
5676,1706,2023-10-02,North America,PayPal
5677,1677,2024-03-21,South America,PayPal
5678,1575,2024-11-23,South America,PayPal
5679,1579,2024-04-15,North America,Credit Card
5680,1014,2025-06-19,South America,Credit Card
5681,1550,2024-02-26,Asia,UPI
5682,1039,2024-08-24,North America,UPI
5683,1738,2024-04-03,North America,UPI
5684,529,2025-05-21,Asia,UPI
5685,1210,2025-06-01,North America,Credit Card
5686,3,2024-09-07,Europe,PayPal
5687,1707,2024-01-29,Asia,PayPal
5688,246,2023-12-05,North America,PayPal
5689,1392,2025-07-12,Asia,UPI
5690,1563,2025-03-28,Asia,Credit Card
5691,1415,2024-04-03,North America,Credit Card
5692,747,2025-05-13,North America,Credit Card
5693,1667,2023-12-27,Europe,Credit Card
5694,480,2024-06-24,North America,UPI
5695,38,2024-05-31,Asia,Debit Card
5696,184,2024-12-07,Asia,Debit Card
5697,206,2023-08-07,Europe,Net Banking
5698,384,2025-02-01,Europe,PayPal
5699,810,2024-03-10,Europe,PayPal
5700,522,2024-02-23,South America,PayPal
5701,898,2024-09-10,Europe,UPI
5702,726,2024-06-09,North America,UPI
5703,959,2023-10-17,Europe,Credit Card
5704,705,2023-12-21,South America,Net Banking
5705,1402,2023-08-11,North America,Credit Card
5706,1018,2024-01-04,Europe,UPI
5707,809,2025-02-28,North America,UPI
5708,1219,2023-11-13,Europe,Credit Card
5709,1833,2024-12-24,South America,Debit Card
5710,869,2024-06-25,Europe,Credit Card
5711,156,2024-06-04,South America,Net Banking
5712,230,2024-01-10,Europe,Net Banking
5713,1359,2025-05-30,Asia,PayPal
5714,1429,2024-08-05,Asia,Debit Card
5715,1802,2024-03-23,Asia,Net Banking
5716,1572,2023-11-02,Asia,UPI
5717,1421,2024-01-27,South America,PayPal
5718,748,2024-05-12,Europe,Credit Card
5719,1612,2025-03-01,Europe,Net Banking
5720,1659,2024-04-11,South America,Net Banking
5721,1401,2024-11-03,South America,PayPal
5722,493,2025-05-23,Europe,Debit Card
5723,769,2024-11-23,North America,Credit Card
5724,74,2024-02-02,North America,Net Banking
5725,578,2023-12-20,South America,Net Banking
5726,74,2025-06-23,Europe,Debit Card
5727,293,2023-09-24,South America,PayPal
5728,458,2024-06-12,Asia,Credit Card
5729,1112,2024-03-08,Asia,Debit Card
5730,1287,2023-10-31,South America,PayPal
5731,777,2025-05-05,North America,Net Banking
5732,1652,2024-09-11,Europe,PayPal
5733,1391,2025-01-10,North America,PayPal
5734,531,2025-02-18,Europe,Credit Card
5735,1384,2023-09-10,South America,Credit Card
5736,169,2023-12-30,Asia,Debit Card
5737,322,2025-07-18,South America,Credit Card
5738,898,2023-08-19,North America,Credit Card
5739,1616,2023-10-07,Asia,Credit Card
5740,403,2024-02-12,South America,UPI
5741,1146,2024-01-16,Europe,Debit Card
5742,421,2025-05-25,Europe,Credit Card
5743,1404,2024-06-04,South America,PayPal
5744,1691,2024-01-30,North America,UPI
5745,1631,2025-07-14,South America,PayPal
5746,1291,2025-05-21,Europe,Net Banking
5747,1105,2023-10-27,Europe,UPI
5748,683,2025-06-29,North America,Net Banking
5749,123,2025-02-01,North America,Credit Card
5750,209,2024-11-04,Europe,Net Banking
5751,1794,2024-06-13,Asia,Net Banking
5752,1355,2023-09-13,Asia,Net Banking
5753,508,2025-04-04,North America,UPI
5754,1592,2023-11-12,Asia,PayPal
5755,1331,2025-04-04,Asia,UPI
5756,819,2024-10-05,Europe,Credit Card
5757,1757,2024-08-11,Asia,PayPal
5758,453,2023-12-30,South America,Credit Card
5759,170,2025-01-08,Europe,Debit Card
5760,1335,2024-04-19,South America,Debit Card
5761,1216,2024-05-17,Europe,UPI
5762,992,2025-04-18,Asia,Credit Card
5763,1699,2024-08-24,South America,Debit Card
5764,1680,2025-07-22,North America,Net Banking
5765,410,2024-04-27,North America,Credit Card
5766,1884,2025-06-11,Europe,UPI
5767,1477,2024-08-15,North America,Net Banking
5768,1460,2023-08-26,Europe,PayPal
5769,1783,2023-09-24,Asia,PayPal
5770,1335,2025-04-19,Asia,Credit Card
5771,663,2025-04-11,Asia,Debit Card
5772,283,2024-06-07,South America,Credit Card
5773,1260,2024-07-05,Asia,UPI
5774,80,2025-07-08,South America,Credit Card
5775,788,2024-07-09,North America,PayPal
5776,1030,2024-05-23,North America,UPI
5777,1414,2024-04-22,Europe,Net Banking
5778,1142,2024-08-04,Asia,PayPal
5779,1313,2025-06-21,North America,Debit Card
5780,1456,2024-05-28,Europe,Credit Card
5781,1795,2023-10-28,Europe,UPI
5782,1783,2024-12-24,North America,Debit Card
5783,96,2024-05-15,North America,Credit Card
5784,214,2024-12-22,Asia,PayPal
5785,885,2025-03-07,North America,Net Banking
5786,1301,2023-12-18,Europe,UPI
5787,684,2024-05-22,South America,UPI
5788,19,2023-09-23,Asia,Debit Card
5789,814,2024-12-17,Asia,Debit Card
5790,1902,2024-03-02,North America,Net Banking
5791,488,2023-11-09,North America,Net Banking
5792,1168,2024-06-09,Asia,Debit Card
5793,1065,2024-11-13,Asia,Debit Card
5794,1892,2023-11-17,South America,Debit Card
5795,1871,2024-05-25,Europe,UPI
5796,1223,2023-09-09,Asia,PayPal
5797,1242,2024-11-14,South America,Debit Card
5798,1620,2025-03-20,Europe,Debit Card
5799,1778,2024-11-25,Europe,UPI
5800,1460,2023-10-13,Europe,Net Banking
5801,657,2025-03-31,North America,Debit Card
5802,961,2024-12-04,Asia,UPI
5803,1313,2025-02-08,Asia,Debit Card
5804,320,2024-12-10,South America,Credit Card
5805,1680,2025-03-13,North America,Net Banking
5806,512,2023-09-21,North America,Debit Card
5807,121,2024-10-21,Europe,PayPal
5808,54,2024-06-04,North America,Net Banking
5809,452,2024-02-10,Asia,PayPal
5810,744,2024-10-28,North America,Debit Card
5811,1875,2024-07-20,Asia,Debit Card
5812,1286,2025-03-14,South America,Net Banking
5813,1995,2024-03-18,Europe,PayPal
5814,613,2025-03-17,North America,Credit Card
5815,1305,2024-09-02,Asia,UPI
5816,303,2024-04-30,Europe,UPI
5817,1219,2025-07-31,Asia,Debit Card
5818,1430,2024-03-02,Europe,Credit Card
5819,1230,2025-03-09,South America,Net Banking
5820,1586,2024-12-04,Asia,Net Banking
5821,1813,2023-11-08,North America,Net Banking
5822,968,2024-09-07,North America,Net Banking
5823,864,2024-05-01,Asia,UPI
5824,356,2025-01-07,Asia,PayPal
5825,1329,2025-01-23,Europe,Debit Card
5826,828,2024-01-27,Asia,Debit Card
5827,1993,2025-05-08,Asia,PayPal
5828,459,2025-06-24,South America,UPI
5829,1205,2024-08-12,North America,Debit Card
5830,1212,2024-09-14,South America,Net Banking
5831,1285,2025-01-13,North America,PayPal
5832,19,2025-05-12,South America,Credit Card
5833,1052,2023-10-06,North America,Credit Card
5834,1218,2023-11-25,Asia,PayPal
5835,1789,2023-11-20,South America,Credit Card
5836,733,2025-07-10,South America,Debit Card
5837,2000,2025-04-20,South America,Credit Card
5838,1617,2023-11-24,South America,Net Banking
5839,330,2024-10-13,South America,Credit Card
5840,1213,2025-06-24,Asia,Net Banking
5841,178,2025-02-02,Europe,Debit Card
5842,389,2024-06-06,Europe,Credit Card
5843,377,2023-09-29,North America,Credit Card
5844,719,2024-08-01,Asia,UPI
5845,794,2023-09-27,Europe,Credit Card
5846,946,2025-05-06,Europe,Net Banking
5847,907,2024-11-10,South America,PayPal
5848,1900,2024-06-27,Europe,Credit Card
5849,1228,2024-12-22,North America,Credit Card
5850,537,2024-07-04,South America,Debit Card
5851,1058,2024-06-15,Europe,Credit Card
5852,570,2023-09-15,Europe,PayPal
5853,1092,2023-10-18,Asia,Debit Card
5854,102,2024-07-12,North America,PayPal
5855,1079,2024-10-23,Europe,PayPal
5856,1047,2024-04-26,South America,Debit Card
5857,776,2023-10-01,South America,Net Banking
5858,1191,2025-02-17,Asia,Debit Card
5859,930,2025-07-12,North America,PayPal
5860,555,2024-08-27,North America,PayPal
5861,310,2023-08-17,North America,PayPal
5862,878,2024-01-02,North America,Debit Card
5863,1352,2025-07-22,Europe,Debit Card
5864,1748,2024-01-07,Asia,PayPal
5865,48,2025-06-07,Asia,PayPal
5866,185,2024-11-13,South America,Credit Card
5867,1004,2024-11-11,Europe,Credit Card
5868,1460,2024-03-26,Europe,UPI
5869,1300,2024-12-08,South America,UPI
5870,581,2024-05-18,Europe,PayPal
5871,83,2024-05-21,North America,UPI
5872,1170,2024-02-11,South America,Credit Card
5873,967,2024-03-13,North America,PayPal
5874,1795,2023-10-01,South America,Net Banking
5875,1403,2024-07-23,Asia,UPI
5876,612,2023-10-22,South America,PayPal
5877,1809,2023-09-04,North America,Net Banking
5878,1294,2024-05-11,Asia,Net Banking
5879,485,2025-01-30,South America,PayPal
5880,214,2024-02-04,Asia,Credit Card
5881,641,2025-05-28,Asia,UPI
5882,187,2025-07-02,South America,Debit Card
5883,1842,2024-10-02,Asia,Net Banking
5884,1245,2024-08-10,Asia,Debit Card
5885,494,2024-12-20,North America,Credit Card
5886,649,2025-05-19,Asia,PayPal
5887,1474,2024-10-05,Asia,Credit Card
5888,469,2024-08-24,Asia,Net Banking
5889,799,2025-04-27,South America,Debit Card
5890,1886,2025-01-30,Europe,Debit Card
5891,869,2024-12-21,Asia,UPI
5892,1477,2023-11-20,Europe,UPI
5893,1815,2023-08-11,South America,Debit Card
5894,1423,2023-10-08,Europe,Credit Card
5895,1127,2023-12-06,South America,PayPal
5896,83,2024-08-27,South America,UPI
5897,296,2025-05-02,Asia,Net Banking
5898,1431,2025-05-22,North America,Debit Card
5899,940,2025-06-10,South America,Credit Card
5900,595,2023-08-01,Asia,Net Banking
5901,1285,2023-12-27,North America,PayPal
5902,1954,2024-12-01,Europe,PayPal
5903,1871,2025-07-01,South America,Credit Card
5904,33,2024-11-19,North America,Net Banking
5905,842,2024-08-09,Asia,UPI
5906,742,2025-06-09,Asia,PayPal
5907,682,2025-03-01,Asia,Net Banking
5908,318,2023-08-16,South America,UPI
5909,1919,2025-03-18,North America,Net Banking
5910,1369,2024-03-28,Asia,UPI
5911,803,2025-05-14,North America,UPI
5912,1280,2023-11-11,Europe,UPI
5913,1241,2024-07-04,Europe,PayPal
5914,1534,2023-08-19,Asia,Credit Card
5915,539,2025-07-01,Asia,UPI
5916,1797,2023-10-02,Asia,Debit Card
5917,1724,2024-09-08,South America,Credit Card
5918,1066,2024-08-29,Europe,Credit Card
5919,1992,2024-03-06,North America,Net Banking
5920,74,2024-06-18,North America,Net Banking
5921,268,2023-12-29,Europe,PayPal
5922,1339,2024-04-11,Europe,Credit Card
5923,1167,2023-10-11,Europe,Net Banking
5924,1941,2024-12-24,South America,UPI
5925,1833,2025-04-12,South America,PayPal
5926,1492,2023-10-26,Europe,UPI
5927,109,2025-01-19,Asia,Net Banking
5928,715,2024-02-08,Europe,UPI
5929,489,2024-07-23,Asia,Net Banking
5930,1355,2023-10-10,Asia,Net Banking
5931,1790,2024-08-19,North America,Credit Card
5932,112,2024-02-02,Europe,PayPal
5933,1070,2025-02-24,South America,Debit Card
5934,681,2025-04-30,Europe,PayPal
5935,171,2024-03-09,South America,Credit Card
5936,379,2024-04-18,Asia,UPI
5937,1880,2024-02-20,Asia,Debit Card
5938,790,2025-06-10,South America,Credit Card
5939,1131,2024-03-17,South America,Net Banking
5940,516,2024-02-19,North America,PayPal
5941,1693,2023-11-01,Europe,Debit Card
5942,444,2025-05-14,Asia,PayPal
5943,1516,2024-06-02,Asia,Net Banking
5944,1156,2024-10-19,South America,Net Banking
5945,1899,2025-03-25,South America,Credit Card
5946,213,2025-02-28,Europe,Net Banking
5947,1595,2023-12-09,Europe,Debit Card
5948,1544,2025-02-05,South America,Credit Card
5949,14,2024-03-09,Asia,Net Banking
5950,113,2023-08-10,North America,Net Banking
5951,108,2023-11-01,North America,Net Banking
5952,1369,2023-08-06,Europe,Net Banking
5953,260,2024-03-26,Europe,PayPal
5954,1653,2024-05-07,South America,Credit Card
5955,1258,2023-09-01,Europe,Net Banking
5956,899,2024-11-20,South America,PayPal
5957,425,2025-06-01,South America,Debit Card
5958,1445,2025-06-03,Europe,Net Banking
5959,949,2025-03-04,North America,Net Banking
5960,1449,2025-06-25,North America,Credit Card
5961,146,2025-04-26,Asia,UPI
5962,682,2024-07-28,Asia,Credit Card
5963,456,2025-06-17,North America,Debit Card
5964,1408,2024-06-01,Asia,UPI
5965,1124,2024-07-05,South America,PayPal
5966,1155,2024-12-21,Asia,UPI
5967,903,2025-03-26,North America,UPI
5968,117,2024-10-15,Asia,Net Banking
5969,1836,2024-05-29,North America,Credit Card
5970,163,2024-10-03,North America,PayPal
5971,1400,2024-12-10,South America,Debit Card
5972,380,2023-09-21,North America,Credit Card
5973,236,2025-06-18,Europe,Net Banking
5974,1243,2025-01-28,Asia,Credit Card
5975,116,2023-09-18,Asia,Credit Card
5976,928,2024-05-07,Europe,Net Banking
5977,755,2024-07-10,Asia,Credit Card
5978,944,2024-08-09,Asia,Credit Card
5979,1566,2024-03-15,Europe,Net Banking
5980,1016,2024-12-21,South America,Net Banking
5981,1691,2023-11-02,North America,UPI
5982,551,2023-10-17,North America,UPI
5983,160,2024-04-02,South America,Credit Card
5984,1372,2025-07-18,Europe,Net Banking
5985,1524,2024-05-04,Asia,UPI
5986,1448,2024-06-11,Europe,Credit Card
5987,712,2024-06-14,South America,UPI
5988,1329,2024-06-15,South America,Debit Card
5989,1207,2023-12-18,South America,Credit Card
5990,1841,2025-05-10,North America,UPI
5991,69,2025-02-17,Asia,Debit Card
5992,125,2025-03-24,North America,UPI
5993,861,2025-07-03,Europe,PayPal
5994,1416,2024-12-19,Europe,UPI
5995,274,2024-07-16,Europe,PayPal
5996,512,2024-04-20,South America,Debit Card
5997,1847,2024-08-31,North America,Net Banking
5998,1074,2024-02-26,Asia,Debit Card
5999,472,2023-08-13,Europe,Debit Card
6000,359,2024-01-24,North America,UPI
6001,1998,2024-07-08,North America,UPI
6002,183,2025-06-19,Asia,UPI
6003,305,2023-10-24,Europe,PayPal
6004,1317,2025-06-03,North America,Net Banking
6005,1738,2024-08-16,Asia,UPI
6006,483,2024-07-17,Asia,Net Banking
6007,1279,2025-04-02,North America,Debit Card
6008,1213,2024-08-07,Europe,PayPal
6009,932,2024-04-01,South America,Debit Card
6010,45,2023-08-31,North America,UPI
6011,1149,2024-08-21,South America,Net Banking
6012,1197,2023-08-13,North America,Debit Card
6013,726,2023-09-04,North America,UPI
6014,919,2023-09-28,South America,Credit Card
6015,1198,2024-09-06,Europe,Credit Card
6016,1063,2024-11-28,Asia,Net Banking
6017,1131,2024-06-25,North America,Net Banking
6018,1770,2025-01-14,Asia,Net Banking
6019,1751,2025-01-14,North America,PayPal
6020,156,2024-11-30,Asia,UPI
6021,1326,2025-03-02,South America,PayPal
6022,143,2024-10-11,Asia,Debit Card
6023,912,2025-04-20,Asia,Net Banking
6024,840,2024-04-29,North America,Debit Card
